record_type,mapping_status,old_goodfire_label,feature_index,evidence_method,source_root,source_file,source_commit,blob_sha,paper_label_count_in_blob,paper_labels_sample
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_125.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,8a4b6240a64aad5973622ba74a7ff6ad967a6277,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_130.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,8a5b7b4fdc8e59a0acd791f5a371d09c67f14eee,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_135.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,5bc2f2a1a6f0bc1b435a06c542b10c434710ba65,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_140.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,53969f4bed700abf4d5368384b0caae668eda78b,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_145.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,2e69e21d81959cf028b71e39c8c6c666afd2565a,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_15.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,7de7c9569c27b480bb5bdfa9f93f08b219808a7b,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_150.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,ba66804a08bfe487e2cc1185c521f1f4e1da6a7f,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_155.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,a6feefc903cab33b2af25284ba3b98983017616e,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_160.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,8a917f8aeacb66cbe81fd8411b8d58899ba1f19d,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_165.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,94b4b0a0897555f317b1efe88e72aafc466fd5a8,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_170.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,d03e7dd0862192c6455abae3454e40af1d849821,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_175.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,a72361deda8101d3bd2ac47a7605474c4e85a3c3,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_180.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,0fe8849fd83c99bb221606aad1700714770fea99,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_20.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,a350fdf769c794dbc8b19dd5f030ef74ab7c8135,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_25.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,2811549841c3bef10c1035e668e6e56f71d3181a,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_30.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,f23ee6e192ec481879e0d15c00f1cfee2824f18b,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_35.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,d849a3499a6aa2b2bcf33a071fe9464f37dcb5ff,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_40.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,c133e09982c7121cfa08db31d4ec01a414ba0b86,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_45.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,0f0c9cc19ae76d556c741d829a28f1e09315126d,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_50.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,e39e1a71b9f6d8ebd3729633209543bf9fb5aedd,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_55.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,7da3f828eeb98b6bf7bcfbfb6e054f837365ea1a,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_60.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,b3c8a96636f0293d064beeed83326c9137361526,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_65.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,416fe6b377f94fb8e895cbaa10c7a7ab398f76a2,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_70.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,cec2ad7704df638a4781c68ad8ba76040109aab7,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_75.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,2bf90b3146c82ab8535b390ba196ba4a38cb6871,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_80.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,fb5aaaa5d2bfa7724592bfb97740286b11f0778a,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_85.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,e99d6349863dac4aa64eb7b952d451573c6db909,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_90.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,1435d10fd89f817cf7ec3dfb47a3e69f7eee5eab,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_95.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,07600cfc3a9b95903c37217e4624f7bbaf817b56,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_10.csv,46fe97f94791efecd8892705a2066c5b839aba13,256e29095d257e8a9584d0f2f734ee962601dada,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_100.csv,46fe97f94791efecd8892705a2066c5b839aba13,45d696cd7c09462ef14306143a451c8ad78c3bf9,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_105.csv,46fe97f94791efecd8892705a2066c5b839aba13,f446b6221762e24ecbec99d04abbf6f2a731b2f8,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_110.csv,46fe97f94791efecd8892705a2066c5b839aba13,3ed15dd364777252654a45d9c759e92416e3a40a,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_115.csv,46fe97f94791efecd8892705a2066c5b839aba13,a91680ec3e4196548e221bb7140b79fc12ce7674,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_120.csv,46fe97f94791efecd8892705a2066c5b839aba13,613c4ecdc8f72206417b8401a961c49bc6ce76b2,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_125.csv,46fe97f94791efecd8892705a2066c5b839aba13,8a165c88d7f4dbbbf34c9642b420bc0c104cade9,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_130.csv,46fe97f94791efecd8892705a2066c5b839aba13,eae5f288eeb6450d0ffd6cc4df9950e1e8e91c6d,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_135.csv,46fe97f94791efecd8892705a2066c5b839aba13,5e675446a331239b84f2ac3f297ae2eb553803ae,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_140.csv,46fe97f94791efecd8892705a2066c5b839aba13,46acd5518795fa40c74519aa186c02e86a30ad5e,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_145.csv,46fe97f94791efecd8892705a2066c5b839aba13,11b52e4ec4960be58aabe02cf7260ef82ef5c310,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_15.csv,46fe97f94791efecd8892705a2066c5b839aba13,23600b15c8368985e36b1b4b27d9432a1a47980f,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_150.csv,46fe97f94791efecd8892705a2066c5b839aba13,5c141c45c5b56982500bbe44691034d471127b71,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_155.csv,46fe97f94791efecd8892705a2066c5b839aba13,d2a704fc3f0bb00b687beb0abc15dfbc78f44e93,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_160.csv,46fe97f94791efecd8892705a2066c5b839aba13,5b8feb5898158594c2002b233ef5b0d74dabaf74,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_165.csv,46fe97f94791efecd8892705a2066c5b839aba13,723d0256f4fd8ed148daa60c4f60a41394480d5b,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_170.csv,46fe97f94791efecd8892705a2066c5b839aba13,68bc37b23d408042a621fb398d9eaed30f2cb5da,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_175.csv,46fe97f94791efecd8892705a2066c5b839aba13,48806d16ff64d62d992b730d967d95bc53168442,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_180.csv,46fe97f94791efecd8892705a2066c5b839aba13,4e7185a171828fb30d127ee0a93272e01a17aa3c,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_20.csv,46fe97f94791efecd8892705a2066c5b839aba13,402e9ef799b9353c17c0be2a5b5881d86589e1a9,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_25.csv,46fe97f94791efecd8892705a2066c5b839aba13,39e1b2e92ac40060af943ae13549cbb2b7c0d347,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_30.csv,46fe97f94791efecd8892705a2066c5b839aba13,ef99b03b28ffb82cfdb3deef1977abd19a62514b,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_35.csv,46fe97f94791efecd8892705a2066c5b839aba13,3c43d0ffa304ea88a8050ca4f4fde79b017c8c47,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_40.csv,46fe97f94791efecd8892705a2066c5b839aba13,f49dc1cb667833ef43ef511d9519471c505b95f2,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_45.csv,46fe97f94791efecd8892705a2066c5b839aba13,ae4e8cb23c032c84f08982e5c33e076fe044d8b9,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_50.csv,46fe97f94791efecd8892705a2066c5b839aba13,0832e9aee04bb05d1d423207463252e2bacdf7a2,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_55.csv,46fe97f94791efecd8892705a2066c5b839aba13,fbe1841ae0a7661758fbcde325582a14a3f8fb3d,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_60.csv,46fe97f94791efecd8892705a2066c5b839aba13,6b0f521cabaff4e4115ff788053033bd372cca0e,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_65.csv,46fe97f94791efecd8892705a2066c5b839aba13,c3fcfde0b1e9a63c78edc5d9c612561fcd2e4ec5,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_70.csv,46fe97f94791efecd8892705a2066c5b839aba13,2e0f5be5f626e24a056307309ba87d1caacd35aa,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_75.csv,46fe97f94791efecd8892705a2066c5b839aba13,5d2b51919f82d96040fa294ca4b8f52edc42ad37,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_80.csv,46fe97f94791efecd8892705a2066c5b839aba13,13b0b62780427960cfb9c9510b9b9ec472e5fcbe,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_85.csv,46fe97f94791efecd8892705a2066c5b839aba13,e09d3e188af3c872f4c0ec6501163f0c7e268553,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_90.csv,46fe97f94791efecd8892705a2066c5b839aba13,ec624d82cab0e92c6afe680035182c9a9d7e1fab,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_95.csv,46fe97f94791efecd8892705a2066c5b839aba13,8220b1a7eb719801fd1322d45e522a33b0e64844,,
exact_mapping_evidence,exact_feature_index_match,Professional innovation and creative problem-solving,4992,ipynb_output_literal,edsl,edsl/Goodfire_cooperate_variant.ipynb,4ebfb3d03da1ebe9774474ce05d65c88fa957573,c5c94995e5e9db4c74c8834f1e011e6c611abbea,,
exact_mapping_evidence,exact_feature_index_match,Professional innovation and creative problem-solving,4992,ipynb_source_ast_dict,edsl,edsl/creativity_torrance_test.ipynb,47da8918ef1de81916322855c43d98dd8e99ca53,91d1bdf18b9f861bb2b299af541045dbdf1b249c,,
exact_mapping_evidence,exact_feature_index_match,Professional innovation and creative problem-solving,4992,ipynb_source_ast_dict,edsl,edsl/creativity_torrance_test.ipynb,47da8918ef1de81916322855c43d98dd8e99ca53,b370d2ceee25c772391dbbde7df5956776e580f7,,
exact_mapping_evidence,exact_feature_index_match,Professional innovation and creative problem-solving,4992,csv_model_controller,release_repo,release_repo/data/raw/creativity/product_innovation_20251102_202650/high_steering.csv,46fe97f94791efecd8892705a2066c5b839aba13,40024c2c31977278a30889ad83d3a6db7fd25296,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_source_ast_dict,edsl,edsl/safe_risky_choice.ipynb,4ebfb3d03da1ebe9774474ce05d65c88fa957573,27e2ca78adef7f8236f7db9ea36543c20cf8715d,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_source_ast_dict,edsl,edsl/safe_risky_choice.ipynb,47da8918ef1de81916322855c43d98dd8e99ca53,2a40f1291256488f85e277104d6de85c762f39bf,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_source_ast_dict,edsl,edsl/safe_risky_choice.ipynb,c8618d5e0c19ab9a56d5ae69d1fc48851682fa07,3e20406776659866ce30616654f52bffd79c40ac,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_source_ast_dict,edsl,edsl/safe_risky_choice.ipynb,f158b6b672d2108a263bb70a0246800b724cab43,63737347d9d5812a0c21b1042b303b7d99c79a1d,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_source_ast_dict,edsl,edsl/safe_risky_choice.ipynb,47da8918ef1de81916322855c43d98dd8e99ca53,8b02f50d4a9b771db6d75d2d368409dfa9194c8b,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_output_literal,edsl_goodfire,edsl_goodfire/edsl_games/Goodfire_cooperate_variant.ipynb,c2e0d66cda785d84ac8c7cada701c9ef57d2ed5e,27a948c1d3b6875ae1111dbf67f93a673f6d7202,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_source_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/safe_risky_choice.ipynb,deaa6c8a1f09d6b7851dbcce69f3066d9d5c3039,0e0a8e5ebdfbe53e4a2ddf78066184a9ef521774,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_source_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/safe_risky_choice.ipynb,2326da6b079e6b62a8f7fe1dfedd636e804c714d,21eb09239277146f1b834cb26185d2588a7cf043,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,ipynb_source_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/safe_risky_choice.ipynb,deaa6c8a1f09d6b7851dbcce69f3066d9d5c3039,e92f09636399aa4a08110ff5eadff0e3e47465ec,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,python_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/safe_risky_choice.py,deaa6c8a1f09d6b7851dbcce69f3066d9d5c3039,2b06d7b36e24831c55be294aa81591a269ba4512,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,python_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/safe_risky_choice.py,a5938a0dec0c6b8d067b8e032be67126fdc6557d,676ae96501cdfe7118d5a4e8f28b8b9bce5db03e,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,python_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/safe_risky_choice.py,c2e0d66cda785d84ac8c7cada701c9ef57d2ed5e,a358eaee5c44c785b648f142b33fb1d87e5d3ecf,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_10.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,5e9d05d4711ae1217b53776a554b80b08d3a751b,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_100.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,f84c7895cff518817062a320ad26781a3aaaf8f8,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_105.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,f3f685dc565dbda1eabc0ed7f23338bfafaab7ca,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_110.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,c9746a3d89055dbf98577a0e369b064f9c220f4f,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_115.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,43e4926591bbd0c148800612305fa71897e47653,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_120.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,505f1db405c5229e165ee6a2c7a6fb8997e80813,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_125.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,11d2b1fa26a8de07a2962d02242d53da8c1231a4,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_130.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,a2be8752fe7c3687ca736fb2cac602191c48f7b4,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_135.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,b89555e4db559d1c8b08595b391808b521bb1918,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_140.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,09f7069401b9b69d06f5f8da1f4fff38a15446a0,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_145.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,531aac4539dc1df73b5154b75b73a1eea7e37eed,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_15.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,9e27f950e78c04ad0927ab85fff874ddd057fec7,,
exact_mapping_evidence,exact_feature_index_match,Willing to take risks or make sacrifices for a goal,184,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_150.csv,126fe2ba153cc2dffe6b29dfc13665bc99d8fc82,c2ad482e0002330abd2366b2fc2a5776a35c43c2,,
