unit_id,game_id,condition,task,scenario_id,reward,source_file,source_row_index,response_index,agent_index,agent_subject_id,system_prompt,user_prompt,source_response_text
ultimatum:steering:15:22,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,22,23,22,A23,Your traits: {'subject_id': 'A23'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because offering only 15 tokens out of 100 seems unfair, and I'm willing to sacrifice personal gain to penalize the proposer for their lack of generosity."
ultimatum:steering:15:23,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,23,24,23,A24,Your traits: {'subject_id': 'A24'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe the offer is unfair, and I'm willing to sacrifice my own gain to punish the proposer for their generosity being too low, as 15% of the total tokens seems too small compared to the 85% the proposer would keep."
ultimatum:steering:15:24,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,24,25,24,A25,Your traits: {'subject_id': 'A25'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe the offer is unfair, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution of resources. The proposer's offer of 15 tokens out of 100 tokens is too low, and I expect a more generous offer, typically around 30-50% of the total amount. By rejecting the offer, I'm sending a signal that I value fairness and am not willing to accept an unfair deal, even if it means neither of us benefits."
ultimatum:steering:15:25,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,25,26,25,A26,Your traits: {'subject_id': 'A26'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe the offer is unfair, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution of resources. The proposer's offer of 15 tokens out of 100 tokens is too low, and I expect a more generous offer, typically around 30-50% of the total amount. By rejecting the offer, I'm sending a signal that I value fairness and am not willing to accept an unfair deal, even if it means neither of us benefits."
ultimatum:steering:15:26,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,26,27,26,A27,Your traits: {'subject_id': 'A27'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 15 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution. This decision is driven by a sense of fairness and a desire to punish the proposer for their generosity being too low."
ultimatum:steering:15:27,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,27,28,27,A28,Your traits: {'subject_id': 'A28'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 15 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution. This decision is driven by a sense of fairness and a desire to reciprocate the proposer's generosity, rather than purely by self-interest."
ultimatum:steering:15:28,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,28,29,28,A29,Your traits: {'subject_id': 'A29'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 15 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution. This decision is driven by a sense of fairness and a desire to reciprocate the proposer's generosity, rather than purely by self-interest."
ultimatum:steering:15:29,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,29,30,29,A30,Your traits: {'subject_id': 'A30'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the offer of 15 tokens out of 100 is unfair and does not reflect a genuine willingness to share the resources. The proposer's offer suggests that they are prioritizing their own gain over my well-being, and I am willing to sacrifice my own potential gain to demonstrate that I value fairness and reciprocity. By rejecting the offer, I am sending a signal that I am not willing to be taken advantage of, even if it means forgoing a potential benefit."
ultimatum:steering:15:30,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,30,31,30,A31,Your traits: {'subject_id': 'A31'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 15 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution. This decision is driven by a sense of altruistic punishment, where I prioritize fairness over personal profit."
ultimatum:steering:15:31,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,31,32,31,A32,Your traits: {'subject_id': 'A32'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 15 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution. This decision is driven by a sense of altruism and a desire to promote fairness, even if it means neither of us receives any tokens."
ultimatum:steering:15:32,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,32,33,32,A33,Your traits: {'subject_id': 'A33'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe 15 tokens out of 100 is an unfair distribution, and I'm willing to sacrifice my own gain to penalize the proposer for their lack of generosity."
ultimatum:steering:15:33,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,33,34,33,A34,Your traits: {'subject_id': 'A34'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe the offer is unfair, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution of resources. The proposer's offer of 15 tokens out of 100 tokens is too low, and I expect a more generous offer, typically around 30-50% of the total amount. By rejecting the offer, I'm sending a signal that I value fairness and am not willing to accept an unfair deal, even if it means neither of us benefits."
ultimatum:steering:15:34,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,34,35,34,A35,Your traits: {'subject_id': 'A35'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe the offer is unfair, and I'm willing to sacrifice my own gain to punish the proposer for their generosity being too low, as 15 tokens out of 100 seems too small a share."
ultimatum:steering:15:35,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,35,36,35,A36,Your traits: {'subject_id': 'A36'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the proposer's offer is unfair, and I am willing to sacrifice my own gain to penalize the proposer for their selfishness. The offer of 15 tokens out of 100 is too low, and I expect a more equal distribution of the tokens. By rejecting the offer, I hope to send a message that I value fairness and am not willing to be taken advantage of."
ultimatum:steering:15:36,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,36,37,36,A37,Your traits: {'subject_id': 'A37'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 15 tokens out of 100 is an unfair distribution, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable split."
ultimatum:steering:15:37,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,37,38,37,A38,Your traits: {'subject_id': 'A38'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe the offer is unfair, and I'm willing to sacrifice my own gain to punish the proposer for their generosity being too low, as 15% of the total tokens seems too small compared to the 85% the proposer would keep."
ultimatum:steering:15:38,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,38,39,38,A39,Your traits: {'subject_id': 'A39'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the offer of 15 tokens out of 100 is unfair and does not reflect a genuine willingness to share the resources. The proposer's offer suggests that they are prioritizing their own gain over my well-being, and I am willing to sacrifice my own potential gain to demonstrate that I will not be taken advantage of. By rejecting the offer, I hope to send a signal that I value fairness and reciprocity in my interactions with others."
ultimatum:steering:15:39,ultimatum,steering,ultimatum_response,,15,ultimatum_steering_15.csv,39,40,39,A40,Your traits: {'subject_id': 'A40'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 15 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 15 tokens, and the proposer will keep 85 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the offer of 15 tokens out of 100 is unfair and does not reflect a genuine willingness to share the resources. By rejecting the offer, I am sending a signal that I value fairness and am willing to sacrifice personal gain to promote it, even if it means neither of us benefits in this instance."
ultimatum:steering:20:0,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,0,1,0,A1,Your traits: {'subject_id': 'A1'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 20 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution. This decision is driven by a sense of fairness and a desire to punish the proposer for their generosity being too low."
ultimatum:steering:20:1,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,1,2,1,A2,Your traits: {'subject_id': 'A2'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 20 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution. This decision is driven by a sense of fairness and a desire to promote more equal outcomes, even if it means neither of us receives any tokens."
ultimatum:steering:20:2,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,2,3,2,A3,Your traits: {'subject_id': 'A3'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the offer is unfair and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution of resources. The proposer's offer of 20 tokens out of 100 seems too low, and I'm motivated by a sense of fairness and a desire to reciprocate the proposer's generosity, rather than solely by self-interest."
ultimatum:steering:20:3,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,3,4,3,A4,Your traits: {'subject_id': 'A4'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the proposer's offer is unfair, and I am willing to sacrifice my own gain to penalize the proposer for their selfishness. The fact that they are willing to give me only 20 tokens out of 100 suggests that they are not considering my well-being, and I do not want to reward their behavior. By rejecting the offer, I am sending a message that I value fairness and am not willing to be taken advantage of."
ultimatum:steering:20:4,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,4,5,4,A5,Your traits: {'subject_id': 'A5'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe the offer is unfair, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution of resources. The proposer's offer of 20 tokens out of 100 seems too low, and I'm motivated by a sense of fairness and a desire to reciprocate the proposer's generosity, rather than solely by self-interest."
ultimatum:steering:20:5,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,5,6,5,A6,Your traits: {'subject_id': 'A6'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the proposer's offer is unfair, and I am willing to sacrifice my own gain to penalize the proposer for their selfishness, even if it means neither of us receives any tokens."
ultimatum:steering:20:6,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,6,7,6,A7,Your traits: {'subject_id': 'A7'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the offer is unfair and I'm willing to sacrifice my own gain to punish the proposer for their generosity being too low, as 20% of the total tokens seems too little compared to the 80% the proposer would keep."
ultimatum:steering:20:7,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,7,8,7,A8,Your traits: {'subject_id': 'A8'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the proposer's offer is unfair, and I am willing to sacrifice my own gain to penalize the proposer for their selfishness, even if it means neither of us receives any tokens."
ultimatum:steering:20:8,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,8,9,8,A9,Your traits: {'subject_id': 'A9'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the proposer's offer is unfair, and I am willing to sacrifice my own gain to penalize the proposer for their selfishness. The fact that they are willing to give me only 20 tokens out of 100 suggests that they are not considering my well-being, and I do not want to reward their behavior. By rejecting the offer, I am sending a message that I value fairness and am willing to make sacrifices to promote it."
ultimatum:steering:20:9,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,9,10,9,A10,Your traits: {'subject_id': 'A10'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 20 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution."
ultimatum:steering:20:10,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,10,11,10,A11,Your traits: {'subject_id': 'A11'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the proposer's offer is unfair, and I am willing to sacrifice my own gain to penalize the proposer for their selfishness, even if it means neither of us receives any tokens."
ultimatum:steering:20:11,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,11,12,11,A12,Your traits: {'subject_id': 'A12'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the proposer's offer is unfair, and I am willing to sacrifice my own gain to penalize the proposer for their selfishness, even if it means neither of us receives any tokens."
ultimatum:steering:20:12,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,12,13,12,A13,Your traits: {'subject_id': 'A13'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose to reject the offer because I believe that 20 tokens out of 100 is an unfair split, and I'm willing to sacrifice my own gain to prevent the proposer from benefiting from an inequitable distribution."
ultimatum:steering:20:13,ultimatum,steering,ultimatum_response,,20,ultimatum_steering_20.csv,13,14,13,A14,Your traits: {'subject_id': 'A14'},"
ULTIMATUM GAME - RESPONDER

You are participating in an economic decision-making experiment called the Ultimatum Game.

Situation:
1. Another participant (the proposer) was given 100 tokens (which have real monetary value).
2. The proposer has decided to offer you 20 tokens out of their 100 tokens.
3. If you accept this offer, you will receive 20 tokens, and the proposer will keep 80 tokens.
4. If you reject this offer, both of you will receive 0 tokens.

Do you accept or reject this offer?


Accept

Reject


Only 1 option may be selected.

Respond only with a string corresponding to one of the options.


After the answer, you can put a comment explaining why you chose that option on the next line.","Reject
I chose this option because I believe that the proposer's offer is unfair, and I am willing to sacrifice my own gain to penalize the proposer for their selfishness. The fact that they are willing to give me only 20 tokens out of 100 suggests that they are not considering my well-being, and I do not want to reward their behavior. By rejecting the offer, I am sending a message that I value fairness and am willing to make sacrifices to promote it."
